x, y
7.555839133481684344e-01,-1.717763829103129136e-02
7.528780614962509166e-01,-1.736244418094844838e-02
7.501623644071618857e-01,-1.754777672256579643e-02
7.474369310961629376e-01,-1.773362404850493262e-02
7.447018709296737704e-01,-1.791997413385012367e-02
7.419572936205776070e-01,-1.810681479379706166e-02
7.392033092235152925e-01,-1.829413368132435866e-02
7.364400281301691775e-01,-1.848191828489004901e-02
7.336675610645368995e-01,-1.867015592615530600e-02
7.308860190781939492e-01,-1.885883375773689946e-02
7.280955135455469129e-01,-1.904793876099112812e-02
7.252961561590767214e-01,-1.923745774383076729e-02
7.224880589245722406e-01,-1.942737733857698851e-02
7.196713341563542032e-01,-1.961768399984900949e-02
7.168460944724898143e-01,-1.980836400249273710e-02
7.140124527899999185e-01,-1.999940343955060318e-02
7.111705223200545101e-01,-2.019078822027522979e-02
7.083204165631630245e-01,-2.038250406818792326e-02
7.054622493043540832e-01,-2.057453651918482798e-02
7.025961346083473558e-01,-2.076687091969268636e-02
6.997221868147197599e-01,-2.095949242487534989e-02
6.968405205330615582e-01,-2.115238599689418450e-02
6.939512506381266821e-01,-2.134553640322351536e-02
6.910544922649758393e-01,-2.153892821502332439e-02
6.881503608041128484e-01,-2.173254580557118509e-02
6.852389718966150900e-01,-2.192637334875507590e-02
6.823204414292565190e-01,-2.212039481762938936e-02
6.793948855296267908e-01,-2.231459398303543146e-02
6.764624205612432828e-01,-2.250895441228882229e-02
6.735231631186585632e-01,-2.270345946793528996e-02
6.705772300225631977e-01,-2.289809230657638070e-02
6.676247383148837811e-01,-2.309283587776759031e-02
6.646658052538761963e-01,-2.328767292299007557e-02
6.617005483092158746e-01,-2.348258597469750700e-02
6.587290851570842820e-01,-2.367755735544035608e-02
6.557515336752509638e-01,-2.387256917706866502e-02
6.527680119381545909e-01,-2.406760334001541157e-02
6.497786382119803417e-01,-2.426264153266118051e-02
6.467835309497347307e-01,-2.445766523078302807e-02
6.437828087863195492e-01,-2.465265569708745969e-02
6.407765905336041401e-01,-2.484759398083035559e-02
6.377649951754954527e-01,-2.504246091752434025e-02
6.347481418630092076e-01,-2.523723712873529243e-02
6.317261499093387300e-01,-2.543190302196952218e-02
6.286991387849255597e-01,-2.562643879065234359e-02
6.256672281125290613e-01,-2.582082441420006230e-02
6.226305376622979226e-01,-2.601503965818565203e-02
6.195891873468418742e-01,-2.620906407460012189e-02
6.165432972163051861e-01,-2.640287700221038633e-02
6.134929874534431615e-01,-2.659645756701391195e-02
6.104383783686994080e-01,-2.678978468279289565e-02
6.073795903952866615e-01,-2.698283705176686767e-02
6.043167440842712734e-01,-2.717559316534625194e-02
6.012499600996600302e-01,-2.736803130498693254e-02
5.981793592134921900e-01,-2.756012954314659633e-02
5.951050623009348506e-01,-2.775186574434398978e-02
5.920271903353839793e-01,-2.794321756632166601e-02
5.889458643835702167e-01,-2.813416246131222181e-02
5.858612056006703428e-01,-2.832467767740978748e-02
5.827733352254250709e-01,-2.851474026004620702e-02
5.796823745752625046e-01,-2.870432705357274517e-02
5.765884450414299200e-01,-2.889341470294802192e-02
5.734916680841309899e-01,-2.908197965553212597e-02
5.703921652276723320e-01,-2.926999816298708063e-02
5.672900580556176076e-01,-2.945744628328437337e-02
5.641854682059496140e-01,-2.964429988281955253e-02
5.610785173662425906e-01,-2.983053463863330132e-02
5.579693272688421857e-01,-3.001612604074025206e-02
5.548580196860568581e-01,-3.020104939456454141e-02
5.517447164253584946e-01,-3.038527982348230780e-02
5.486295393245943508e-01,-3.056879227147104444e-02
5.455126102472088734e-01,-3.075156150586574183e-02
5.423940510774782897e-01,-3.093356212022113985e-02
5.392739837157558558e-01,-3.111476853727997496e-02
5.361525300737303157e-01,-3.129515501204707673e-02
5.330298120696957964e-01,-3.147469563496821388e-02
5.299059516238360246e-01,-3.165336433521386689e-02
5.267810706535208665e-01,-3.183113488406681679e-02
5.236552910686173012e-01,-3.200798089841303679e-02
5.205287347668141607e-01,-3.218387584433532456e-02
5.174015236289611908e-01,-3.235879304080889474e-02
5.142737795144235458e-01,-3.253270566349750204e-02
5.111456242564513808e-01,-3.270558674865021304e-02
5.080171796575646548e-01,-3.287740919709670334e-02
5.048885674849541427e-01,-3.304814577834121192e-02
5.017599094658989900e-01,-3.321776913475291831e-02
4.986313272832003096e-01,-3.338625178585251374e-02
4.955029425706319324e-01,-3.355356613269312033e-02
4.923748769084090315e-01,-3.371968446233460093e-02
4.892472518186732344e-01,-3.388457895240976764e-02
4.861201887609965522e-01,-3.404822167578119840e-02
4.829938091279034618e-01,-3.421058460528701717e-02
4.798682342404104739e-01,-3.437163961857432615e-02
4.767435853435856297e-01,-3.453135850301856935e-02
4.736199836021265375e-01,-3.468971296072696775e-02
4.704975500959576729e-01,-3.484667461362511709e-02
4.673764058158473844e-01,-3.500221500862382706e-02
4.642566716590444398e-01,-3.515630562286549410e-02
4.611384684249354438e-01,-3.530891786904716279e-02
4.580219168107208527e-01,-3.546002310081922126e-02
4.549071374071135265e-01,-3.560959261825745459e-02
4.517942506940563208e-01,-3.575759767340558337e-02
4.486833770364614393e-01,-3.590400947588794772e-02
4.455746366799705482e-01,-3.604879919858842985e-02
4.424681497467364832e-01,-3.619193798339467860e-02
4.393640362312256631e-01,-3.633339694700465916e-02
4.362624159960428183e-01,-3.647314718679360579e-02
4.331634087677770917e-01,-3.661115978673910865e-02
4.300671341328696773e-01,-3.674740582340142725e-02
4.269737115335041633e-01,-3.688185637195754568e-02
4.238832602635184688e-01,-3.701448251228540987e-02
4.207958994643385964e-01,-3.714525533509688976e-02
4.177117481209352556e-01,-3.727414594811591375e-02
4.146309250578025796e-01,-3.740112548230033196e-02
4.115535489349589349e-01,-3.752616509810363654e-02
4.084797382439707691e-01,-3.764923599177490837e-02
4.054096113039981630e-01,-3.777030940169379125e-02
4.023432862578635860e-01,-3.788935661473789851e-02
3.992867121841231492e-01,-3.800638459002751712e-02
3.962532046403797192e-01,-3.812224066420605295e-02
3.932239136061391194e-01,-3.823726922903802894e-02
3.901989511579762038e-01,-3.835143636683364943e-02
3.871784291414031576e-01,-3.846470805518606428e-02
3.841624591683945322e-01,-3.857705017462519093e-02
3.811511526149544138e-01,-3.868842851630762553e-02
3.781446206187248360e-01,-3.879880878973980540e-02
3.751429740766344390e-01,-3.890815663053075191e-02
3.721463236425879839e-01,-3.901643760817161827e-02
3.691547797251946705e-01,-3.912361723383818435e-02
3.661684524855364775e-01,-3.922966096821368931e-02
3.631874518349734737e-01,-3.933453422932827598e-02
3.602118874329887088e-01,-3.943820240041171626e-02
3.572418686850689640e-01,-3.954063083775648246e-02
3.542775047406224176e-01,-3.964178487858725786e-02
3.513189044909322822e-01,-3.974162984893436779e-02
3.483661765671449140e-01,-3.984013107150669031e-02
3.454194293382933934e-01,-3.993725387356203416e-02
3.424787709093528032e-01,-4.003296359477023780e-02
3.395443091193299789e-01,-4.012722559506695652e-02
3.366161515393839565e-01,-4.022000526249375901e-02
3.336944054709783947e-01,-4.031126802102182050e-02
3.307791779440631963e-01,-4.040097933835569421e-02
3.278705757152866052e-01,-4.048910473371378910e-02
3.249687052662343367e-01,-4.057560978558227838e-02
3.220736728016970196e-01,-4.066046013943924731e-02
3.191855842479641159e-01,-4.074362151544543009e-02
3.163045452511428213e-01,-4.082505971609896867e-02
3.134306611755023897e-01,-4.090474063385002995e-02
3.105640371018407175e-01,-4.098263025867281140e-02
3.077047778258748534e-01,-4.105869468559127794e-02
3.048529878566517137e-01,-4.113290012215559815e-02
3.020087714149798375e-01,-4.120521289586613622e-02
2.991722324318806803e-01,-4.127559946154163439e-02
2.963434745470573950e-01,-4.134402640862892830e-02
2.935226011073814312e-01,-4.141046046845045514e-02
2.907097151653950662e-01,-4.147486852138706354e-02
2.879049194778283138e-01,-4.153721760399289170e-02
2.851083165041304879e-01,-4.159747491603921210e-02
2.823200084050133118e-01,-4.165560782748440466e-02
2.795400970410065744e-01,-4.171158388536720663e-02
2.767686839710233326e-01,-4.176537082062022066e-02
2.740058704509347187e-01,-4.181693655480094030e-02
2.712517574321527403e-01,-4.186624920673724659e-02
2.685064455602187983e-01,-4.191327709908533594e-02
2.657700351733996436e-01,-4.195798876479614470e-02
2.630426263012860533e-01,-4.200035295348895914e-02
2.603243186633958928e-01,-4.204033863772876217e-02
2.576152116677783432e-01,-4.207791501920485344e-02
2.549154044096195726e-01,-4.211305153480833507e-02
2.522249956698476847e-01,-4.214571786260637443e-02
2.495440839137360589e-01,-4.217588392770992012e-02
2.468727672895041358e-01,-4.220351990803360154e-02
2.442111436269143732e-01,-4.222859623994458522e-02
2.415593104358633725e-01,-4.225108362379887544e-02
2.389173649049677051e-01,-4.227095302936234589e-02
2.362854039001411888e-01,-4.228817570111470525e-02
2.336635239631640881e-01,-4.230272316343434286e-02
2.310518213102426555e-01,-4.231456722566179912e-02
2.284503918305569314e-01,-4.232367998704014700e-02
2.258593310847972491e-01,-4.233003384153041088e-02
2.232787343036868599e-01,-4.233360148250027433e-02
2.207086963864904883e-01,-4.233435590728412690e-02
2.181493118995072866e-01,-4.233227042161279152e-02
2.156006750745470546e-01,-4.232731864391195420e-02
2.130628798073892771e-01,-4.231947450946668687e-02
2.105360196562226227e-01,-4.230871227445151539e-02
2.080201878400655124e-01,-4.229500651982450593e-02
2.055154772371651783e-01,-4.227833215508333686e-02
2.030219803833752668e-01,-4.225866442188332128e-02
2.005397894705104322e-01,-4.223597889751495860e-02
1.980689963446772284e-01,-4.221025149824100819e-02
1.956096925045802404e-01,-4.218145848249117702e-02
1.931619690998022387e-01,-4.214957645391415042e-02
1.907259169290583256e-01,-4.211458236428566870e-02
1.883016264384217986e-01,-4.207645351627206654e-02
1.858891877195225084e-01,-4.203516756604851190e-02
1.834886905077149355e-01,-4.199070252577113971e-02
1.811002241802176782e-01,-4.194303676590290658e-02
1.787238777542208001e-01,-4.189214901739220231e-02
1.763597398849623688e-01,-4.183801837370421106e-02
1.740078988637723811e-01,-4.178062429270438388e-02
1.716684426160843546e-01,-4.171994659839398101e-02
1.693414586994118620e-01,-4.165596548249736464e-02
1.670270343012923986e-01,-4.158866150590115329e-02
1.647252562371952778e-01,-4.151801559994480750e-02
1.624362109483942773e-01,-4.144400906756323666e-02
1.601599844998044531e-01,-4.136662358428104536e-02
1.578966625777818988e-01,-4.128584119905905764e-02
1.556463304878872300e-01,-4.120164433499308443e-02
1.534090731526106255e-01,-4.111401578986549621e-02
1.511849751090598437e-01,-4.102293873655001033e-02
1.489741205066092977e-01,-4.092839672327004685e-02
1.467765931045107441e-01,-4.083037367371162435e-02
1.445924762694650589e-01,-4.072885388699090670e-02
1.424218529731547667e-01,-4.062382203747774007e-02
1.402648057897369349e-01,-4.051526317447563114e-02
1.381214168932964337e-01,-4.040316272175908940e-02
1.359917680552596153e-01,-4.028750647696951320e-02
1.338759406417678599e-01,-4.016828061087033414e-02
1.317740156110107086e-01,-4.004547166646300893e-02
1.296860735105195006e-01,-3.991906655796441383e-02
1.276121944744206260e-01,-3.978905256964754972e-02
1.255524582206481721e-01,-3.965541735454648775e-02
1.235069440481175729e-01,-3.951814893302690174e-02
1.214757308338582226e-01,-3.937723569122416473e-02
1.194588970301068420e-01,-3.923266637934975931e-02
1.174565206613611273e-01,-3.908443010986849264e-02
1.154686793213941520e-01,-3.893251635554735579e-02
1.134954501702288010e-01,-3.877691494737846301e-02
1.115369099310743600e-01,-3.861761607237723659e-02
1.095931348872238725e-01,-3.845461027125829379e-02
1.076642008789133742e-01,-3.828788843599062464e-02
1.057501833001435326e-01,-3.811744180723396214e-02
1.038511570954636920e-01,-3.794326197165878711e-02
1.019671967567192250e-01,-3.776534085915161237e-02
1.000983763197624693e-01,-3.758367073990809271e-02
9.824476936112756797e-02,-3.739824422141589666e-02
9.640644899467068485e-02,-3.720905424532990058e-02
9.458348786817510900e-02,-3.701609408424169634e-02
9.277595815992226158e-02,-3.681935733834600100e-02
9.098393157523051999e-02,-3.661883793200662596e-02
8.920747934295990278e-02,-3.641453011022379588e-02
8.744667221198669516e-02,-3.620642843500630759e-02
8.570158044764580874e-02,-3.599452778165002781e-02
8.397227382814381746e-02,-3.577882333492645589e-02
8.225882164094247551e-02,-3.555931058518315563e-02
8.056129267911397995e-02,-3.533598532435917872e-02
7.887975523766882491e-02,-3.510884364191819290e-02
7.721427710985714898e-02,-3.487788192070195858e-02
7.556492558344476973e-02,-3.464309683270725554e-02
7.393176743696502906e-02,-3.440448533478879939e-02
7.231486893594657461e-02,-3.416204466429131892e-02
7.071429582911975542e-02,-3.391577233461350038e-02
6.913011334460152091e-02,-3.366566613070707398e-02
6.756238618605998891e-02,-3.341172410451360986e-02
6.601117852886070891e-02,-3.315394457034245845e-02
6.447655401619527271e-02,-3.289232610019268005e-02
6.295857575519302196e-02,-3.262686751902203752e-02
6.145730631301823260e-02,-3.235756789996614702e-02
5.997280771295295659e-02,-3.208442655951106864e-02
5.850514143046744997e-02,-3.180744305262224458e-02
5.705436838927933213e-02,-3.152661716783304591e-02
5.562054895740280169e-02,-3.124194892229616161e-02
5.420374294318933833e-02,-3.095343855680100786e-02
5.280400959136082040e-02,-3.066108653076012394e-02
5.142140757903746612e-02,-3.036489351716815249e-02
5.005599501176076493e-02,-3.006486039753636028e-02
4.870782941951364020e-02,-2.976098825680586341e-02
4.737696775273948779e-02,-2.945327837824323128e-02
4.606346637836016694e-02,-2.914173223832106085e-02
4.476738107579647519e-02,-2.882635150158733076e-02
4.348876703299063562e-02,-2.850713801552638704e-02
4.222767884243361358e-02,-2.818409380541512035e-02
4.098417049719812327e-02,-2.785722106917727647e-02
3.975829538697908672e-02,-2.752652217223931774e-02
3.855010629414268308e-02,-2.719199964239095782e-02
3.735965538978634759e-02,-2.685365616465372474e-02
3.618699422981024733e-02,-2.651149457616054639e-02
3.503217375100229486e-02,-2.616551786104973423e-02
3.389524426713838579e-02,-2.581572914537652585e-02
3.277625546509910226e-02,-2.546213169204517707e-02
3.167525640100440215e-02,-2.510472889576504871e-02
3.059229549636787587e-02,-2.474352427803337695e-02
2.952742053427256930e-02,-2.437852148214848802e-02
2.848067865556910827e-02,-2.400972426825577835e-02
2.745211635509824111e-02,-2.363713650843015171e-02
2.644177947793910702e-02,-2.326076218179755351e-02
2.544971321568491318e-02,-2.288060536969885317e-02
2.447596210274721740e-02,-2.249667025089888139e-02
2.352057001269094311e-02,-2.210896109684375166e-02
2.258358015460061943e-02,-2.171748226696907855e-02
2.166503506948050384e-02,-2.132223820406238882e-02
2.076497662668915986e-02,-2.092323342968220590e-02
1.988344602041052650e-02,-2.052047253963689560e-02
1.902048376616257211e-02,-2.011396019952578149e-02
1.817612969734510101e-02,-1.970370114034552048e-02
1.735042296182829832e-02,-1.928970015416424724e-02
1.654340201858293946e-02,-1.887196208986614138e-02
1.575510463435464761e-02,-1.845049184896933175e-02
1.498556788038209360e-02,-1.802529438151910524e-02
1.423482812916178862e-02,-1.759637468205945549e-02
1.350292105126042232e-02,-1.716373778568530337e-02
1.278988161217568635e-02,-1.672738876417767181e-02
1.209574406924709619e-02,-1.628733272222415360e-02
